id	group	sr	mode	res	norm	norm_label	lvl	freq	channel	required
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p55_f2500	cutoff_norm	44100	lp	0	0.55	0p55	0.05	2500	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p55_f2500	cutoff_norm	44100	lp	0	0.55	0p55	0.2	2500	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p55_f2500	cutoff_norm	44100	lp	0.5	0.55	0p55	0.05	2500	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p55_f2500	cutoff_norm	44100	lp	0.5	0.55	0p55	0.2	2500	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p55_f2500	cutoff_norm	44100	lp	1	0.55	0p55	0.05	2500	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p55_f2500	cutoff_norm	44100	lp	1	0.55	0p55	0.2	2500	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p55_f3500	cutoff_norm	44100	lp	0	0.55	0p55	0.05	3500	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p55_f3500	cutoff_norm	44100	lp	0	0.55	0p55	0.2	3500	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p55_f3500	cutoff_norm	44100	lp	0.5	0.55	0p55	0.05	3500	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p55_f3500	cutoff_norm	44100	lp	0.5	0.55	0p55	0.2	3500	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p55_f3500	cutoff_norm	44100	lp	1	0.55	0p55	0.05	3500	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p55_f3500	cutoff_norm	44100	lp	1	0.55	0p55	0.2	3500	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p55_f4500	cutoff_norm	44100	lp	0	0.55	0p55	0.05	4500	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p55_f4500	cutoff_norm	44100	lp	0	0.55	0p55	0.2	4500	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p55_f4500	cutoff_norm	44100	lp	0.5	0.55	0p55	0.05	4500	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p55_f4500	cutoff_norm	44100	lp	0.5	0.55	0p55	0.2	4500	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p55_f4500	cutoff_norm	44100	lp	1	0.55	0p55	0.05	4500	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p55_f4500	cutoff_norm	44100	lp	1	0.55	0p55	0.2	4500	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p55_f5500	cutoff_norm	44100	lp	0	0.55	0p55	0.05	5500	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p55_f5500	cutoff_norm	44100	lp	0	0.55	0p55	0.2	5500	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p55_f5500	cutoff_norm	44100	lp	0.5	0.55	0p55	0.05	5500	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p55_f5500	cutoff_norm	44100	lp	0.5	0.55	0p55	0.2	5500	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p55_f5500	cutoff_norm	44100	lp	1	0.55	0p55	0.05	5500	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p55_f5500	cutoff_norm	44100	lp	1	0.55	0p55	0.2	5500	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p55_f6500	cutoff_norm	44100	lp	0	0.55	0p55	0.05	6500	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p55_f6500	cutoff_norm	44100	lp	0	0.55	0p55	0.2	6500	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p55_f6500	cutoff_norm	44100	lp	0.5	0.55	0p55	0.05	6500	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p55_f6500	cutoff_norm	44100	lp	0.5	0.55	0p55	0.2	6500	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p55_f6500	cutoff_norm	44100	lp	1	0.55	0p55	0.05	6500	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p55_f6500	cutoff_norm	44100	lp	1	0.55	0p55	0.2	6500	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p55_f7000	cutoff_norm	44100	lp	0	0.55	0p55	0.05	7000	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p55_f7000	cutoff_norm	44100	lp	0	0.55	0p55	0.2	7000	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p55_f7000	cutoff_norm	44100	lp	0.5	0.55	0p55	0.05	7000	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p55_f7000	cutoff_norm	44100	lp	0.5	0.55	0p55	0.2	7000	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p55_f7000	cutoff_norm	44100	lp	1	0.55	0p55	0.05	7000	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p55_f7000	cutoff_norm	44100	lp	1	0.55	0p55	0.2	7000	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p55_f8000	cutoff_norm	44100	lp	0	0.55	0p55	0.05	8000	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p55_f8000	cutoff_norm	44100	lp	0	0.55	0p55	0.2	8000	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p55_f8000	cutoff_norm	44100	lp	0.5	0.55	0p55	0.05	8000	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p55_f8000	cutoff_norm	44100	lp	0.5	0.55	0p55	0.2	8000	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p55_f8000	cutoff_norm	44100	lp	1	0.55	0p55	0.05	8000	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p55_f8000	cutoff_norm	44100	lp	1	0.55	0p55	0.2	8000	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p55_f9000	cutoff_norm	44100	lp	0	0.55	0p55	0.05	9000	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p55_f9000	cutoff_norm	44100	lp	0	0.55	0p55	0.2	9000	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p55_f9000	cutoff_norm	44100	lp	0.5	0.55	0p55	0.05	9000	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p55_f9000	cutoff_norm	44100	lp	0.5	0.55	0p55	0.2	9000	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p55_f9000	cutoff_norm	44100	lp	1	0.55	0p55	0.05	9000	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p55_f9000	cutoff_norm	44100	lp	1	0.55	0p55	0.2	9000	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p6_f60	cutoff_norm	44100	lp	0	0.60	0p6	0.05	60	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p6_f60	cutoff_norm	44100	lp	0	0.60	0p6	0.2	60	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p6_f60	cutoff_norm	44100	lp	0.5	0.60	0p6	0.05	60	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p6_f60	cutoff_norm	44100	lp	0.5	0.60	0p6	0.2	60	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p6_f60	cutoff_norm	44100	lp	1	0.60	0p6	0.05	60	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p6_f60	cutoff_norm	44100	lp	1	0.60	0p6	0.2	60	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p6_f100	cutoff_norm	44100	lp	0	0.60	0p6	0.05	100	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p6_f100	cutoff_norm	44100	lp	0	0.60	0p6	0.2	100	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p6_f100	cutoff_norm	44100	lp	0.5	0.60	0p6	0.05	100	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p6_f100	cutoff_norm	44100	lp	0.5	0.60	0p6	0.2	100	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p6_f100	cutoff_norm	44100	lp	1	0.60	0p6	0.05	100	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p6_f100	cutoff_norm	44100	lp	1	0.60	0p6	0.2	100	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p6_f200	cutoff_norm	44100	lp	0	0.60	0p6	0.05	200	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p6_f200	cutoff_norm	44100	lp	0	0.60	0p6	0.2	200	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p6_f200	cutoff_norm	44100	lp	0.5	0.60	0p6	0.05	200	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p6_f200	cutoff_norm	44100	lp	0.5	0.60	0p6	0.2	200	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p6_f200	cutoff_norm	44100	lp	1	0.60	0p6	0.05	200	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p6_f200	cutoff_norm	44100	lp	1	0.60	0p6	0.2	200	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p6_f400	cutoff_norm	44100	lp	0	0.60	0p6	0.05	400	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p6_f400	cutoff_norm	44100	lp	0	0.60	0p6	0.2	400	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p6_f400	cutoff_norm	44100	lp	0.5	0.60	0p6	0.05	400	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p6_f400	cutoff_norm	44100	lp	0.5	0.60	0p6	0.2	400	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p6_f400	cutoff_norm	44100	lp	1	0.60	0p6	0.05	400	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p6_f400	cutoff_norm	44100	lp	1	0.60	0p6	0.2	400	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p6_f800	cutoff_norm	44100	lp	0	0.60	0p6	0.05	800	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p6_f800	cutoff_norm	44100	lp	0	0.60	0p6	0.2	800	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p6_f800	cutoff_norm	44100	lp	0.5	0.60	0p6	0.05	800	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p6_f800	cutoff_norm	44100	lp	0.5	0.60	0p6	0.2	800	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p6_f800	cutoff_norm	44100	lp	1	0.60	0p6	0.05	800	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p6_f800	cutoff_norm	44100	lp	1	0.60	0p6	0.2	800	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p6_f1200	cutoff_norm	44100	lp	0	0.60	0p6	0.05	1200	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p6_f1200	cutoff_norm	44100	lp	0	0.60	0p6	0.2	1200	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p6_f1200	cutoff_norm	44100	lp	0.5	0.60	0p6	0.05	1200	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p6_f1200	cutoff_norm	44100	lp	0.5	0.60	0p6	0.2	1200	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p6_f1200	cutoff_norm	44100	lp	1	0.60	0p6	0.05	1200	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p6_f1200	cutoff_norm	44100	lp	1	0.60	0p6	0.2	1200	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p6_f1600	cutoff_norm	44100	lp	0	0.60	0p6	0.05	1600	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p6_f1600	cutoff_norm	44100	lp	0	0.60	0p6	0.2	1600	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p6_f1600	cutoff_norm	44100	lp	0.5	0.60	0p6	0.05	1600	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p6_f1600	cutoff_norm	44100	lp	0.5	0.60	0p6	0.2	1600	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p6_f1600	cutoff_norm	44100	lp	1	0.60	0p6	0.05	1600	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p6_f1600	cutoff_norm	44100	lp	1	0.60	0p6	0.2	1600	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p6_f2500	cutoff_norm	44100	lp	0	0.60	0p6	0.05	2500	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p6_f2500	cutoff_norm	44100	lp	0	0.60	0p6	0.2	2500	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p6_f2500	cutoff_norm	44100	lp	0.5	0.60	0p6	0.05	2500	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p6_f2500	cutoff_norm	44100	lp	0.5	0.60	0p6	0.2	2500	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p6_f2500	cutoff_norm	44100	lp	1	0.60	0p6	0.05	2500	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p6_f2500	cutoff_norm	44100	lp	1	0.60	0p6	0.2	2500	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p6_f3500	cutoff_norm	44100	lp	0	0.60	0p6	0.05	3500	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p6_f3500	cutoff_norm	44100	lp	0	0.60	0p6	0.2	3500	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p6_f3500	cutoff_norm	44100	lp	0.5	0.60	0p6	0.05	3500	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p6_f3500	cutoff_norm	44100	lp	0.5	0.60	0p6	0.2	3500	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p6_f3500	cutoff_norm	44100	lp	1	0.60	0p6	0.05	3500	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p6_f3500	cutoff_norm	44100	lp	1	0.60	0p6	0.2	3500	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p6_f4500	cutoff_norm	44100	lp	0	0.60	0p6	0.05	4500	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p6_f4500	cutoff_norm	44100	lp	0	0.60	0p6	0.2	4500	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p6_f4500	cutoff_norm	44100	lp	0.5	0.60	0p6	0.05	4500	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p6_f4500	cutoff_norm	44100	lp	0.5	0.60	0p6	0.2	4500	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p6_f4500	cutoff_norm	44100	lp	1	0.60	0p6	0.05	4500	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p6_f4500	cutoff_norm	44100	lp	1	0.60	0p6	0.2	4500	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p6_f5500	cutoff_norm	44100	lp	0	0.60	0p6	0.05	5500	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p6_f5500	cutoff_norm	44100	lp	0	0.60	0p6	0.2	5500	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p6_f5500	cutoff_norm	44100	lp	0.5	0.60	0p6	0.05	5500	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p6_f5500	cutoff_norm	44100	lp	0.5	0.60	0p6	0.2	5500	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p6_f5500	cutoff_norm	44100	lp	1	0.60	0p6	0.05	5500	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p6_f5500	cutoff_norm	44100	lp	1	0.60	0p6	0.2	5500	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p6_f6500	cutoff_norm	44100	lp	0	0.60	0p6	0.05	6500	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p6_f6500	cutoff_norm	44100	lp	0	0.60	0p6	0.2	6500	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p6_f6500	cutoff_norm	44100	lp	0.5	0.60	0p6	0.05	6500	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p6_f6500	cutoff_norm	44100	lp	0.5	0.60	0p6	0.2	6500	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p6_f6500	cutoff_norm	44100	lp	1	0.60	0p6	0.05	6500	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p6_f6500	cutoff_norm	44100	lp	1	0.60	0p6	0.2	6500	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p6_f7000	cutoff_norm	44100	lp	0	0.60	0p6	0.05	7000	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p6_f7000	cutoff_norm	44100	lp	0	0.60	0p6	0.2	7000	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p6_f7000	cutoff_norm	44100	lp	0.5	0.60	0p6	0.05	7000	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p6_f7000	cutoff_norm	44100	lp	0.5	0.60	0p6	0.2	7000	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p6_f7000	cutoff_norm	44100	lp	1	0.60	0p6	0.05	7000	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p6_f7000	cutoff_norm	44100	lp	1	0.60	0p6	0.2	7000	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p6_f8000	cutoff_norm	44100	lp	0	0.60	0p6	0.05	8000	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p6_f8000	cutoff_norm	44100	lp	0	0.60	0p6	0.2	8000	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p6_f8000	cutoff_norm	44100	lp	0.5	0.60	0p6	0.05	8000	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p6_f8000	cutoff_norm	44100	lp	0.5	0.60	0p6	0.2	8000	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p6_f8000	cutoff_norm	44100	lp	1	0.60	0p6	0.05	8000	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p6_f8000	cutoff_norm	44100	lp	1	0.60	0p6	0.2	8000	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p6_f9000	cutoff_norm	44100	lp	0	0.60	0p6	0.05	9000	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p6_f9000	cutoff_norm	44100	lp	0	0.60	0p6	0.2	9000	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p6_f9000	cutoff_norm	44100	lp	0.5	0.60	0p6	0.05	9000	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p6_f9000	cutoff_norm	44100	lp	0.5	0.60	0p6	0.2	9000	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p6_f9000	cutoff_norm	44100	lp	1	0.60	0p6	0.05	9000	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p6_f9000	cutoff_norm	44100	lp	1	0.60	0p6	0.2	9000	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p65_f60	cutoff_norm	44100	lp	0	0.65	0p65	0.05	60	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p65_f60	cutoff_norm	44100	lp	0	0.65	0p65	0.2	60	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p65_f60	cutoff_norm	44100	lp	0.5	0.65	0p65	0.05	60	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p65_f60	cutoff_norm	44100	lp	0.5	0.65	0p65	0.2	60	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p65_f60	cutoff_norm	44100	lp	1	0.65	0p65	0.05	60	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p65_f60	cutoff_norm	44100	lp	1	0.65	0p65	0.2	60	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p65_f100	cutoff_norm	44100	lp	0	0.65	0p65	0.05	100	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p65_f100	cutoff_norm	44100	lp	0	0.65	0p65	0.2	100	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p65_f100	cutoff_norm	44100	lp	0.5	0.65	0p65	0.05	100	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p65_f100	cutoff_norm	44100	lp	0.5	0.65	0p65	0.2	100	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p65_f100	cutoff_norm	44100	lp	1	0.65	0p65	0.05	100	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p65_f100	cutoff_norm	44100	lp	1	0.65	0p65	0.2	100	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p65_f200	cutoff_norm	44100	lp	0	0.65	0p65	0.05	200	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p65_f200	cutoff_norm	44100	lp	0	0.65	0p65	0.2	200	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p65_f200	cutoff_norm	44100	lp	0.5	0.65	0p65	0.05	200	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p65_f200	cutoff_norm	44100	lp	0.5	0.65	0p65	0.2	200	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p65_f200	cutoff_norm	44100	lp	1	0.65	0p65	0.05	200	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p65_f200	cutoff_norm	44100	lp	1	0.65	0p65	0.2	200	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p65_f400	cutoff_norm	44100	lp	0	0.65	0p65	0.05	400	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p65_f400	cutoff_norm	44100	lp	0	0.65	0p65	0.2	400	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p65_f400	cutoff_norm	44100	lp	0.5	0.65	0p65	0.05	400	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p65_f400	cutoff_norm	44100	lp	0.5	0.65	0p65	0.2	400	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p65_f400	cutoff_norm	44100	lp	1	0.65	0p65	0.05	400	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p65_f400	cutoff_norm	44100	lp	1	0.65	0p65	0.2	400	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p65_f800	cutoff_norm	44100	lp	0	0.65	0p65	0.05	800	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p65_f800	cutoff_norm	44100	lp	0	0.65	0p65	0.2	800	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p65_f800	cutoff_norm	44100	lp	0.5	0.65	0p65	0.05	800	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p65_f800	cutoff_norm	44100	lp	0.5	0.65	0p65	0.2	800	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p65_f800	cutoff_norm	44100	lp	1	0.65	0p65	0.05	800	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p65_f800	cutoff_norm	44100	lp	1	0.65	0p65	0.2	800	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p65_f1200	cutoff_norm	44100	lp	0	0.65	0p65	0.05	1200	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p65_f1200	cutoff_norm	44100	lp	0	0.65	0p65	0.2	1200	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p65_f1200	cutoff_norm	44100	lp	0.5	0.65	0p65	0.05	1200	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p65_f1200	cutoff_norm	44100	lp	0.5	0.65	0p65	0.2	1200	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p65_f1200	cutoff_norm	44100	lp	1	0.65	0p65	0.05	1200	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p65_f1200	cutoff_norm	44100	lp	1	0.65	0p65	0.2	1200	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p65_f1600	cutoff_norm	44100	lp	0	0.65	0p65	0.05	1600	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p65_f1600	cutoff_norm	44100	lp	0	0.65	0p65	0.2	1600	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p65_f1600	cutoff_norm	44100	lp	0.5	0.65	0p65	0.05	1600	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p65_f1600	cutoff_norm	44100	lp	0.5	0.65	0p65	0.2	1600	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p65_f1600	cutoff_norm	44100	lp	1	0.65	0p65	0.05	1600	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p65_f1600	cutoff_norm	44100	lp	1	0.65	0p65	0.2	1600	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p65_f2500	cutoff_norm	44100	lp	0	0.65	0p65	0.05	2500	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p65_f2500	cutoff_norm	44100	lp	0	0.65	0p65	0.2	2500	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p65_f2500	cutoff_norm	44100	lp	0.5	0.65	0p65	0.05	2500	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p65_f2500	cutoff_norm	44100	lp	0.5	0.65	0p65	0.2	2500	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p65_f2500	cutoff_norm	44100	lp	1	0.65	0p65	0.05	2500	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p65_f2500	cutoff_norm	44100	lp	1	0.65	0p65	0.2	2500	wetL	1
cutoff_norm_sr44100_lp_r0_lvlsmall_n0p65_f3500	cutoff_norm	44100	lp	0	0.65	0p65	0.05	3500	wetL	1
cutoff_norm_sr44100_lp_r0_lvlmedium_n0p65_f3500	cutoff_norm	44100	lp	0	0.65	0p65	0.2	3500	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlsmall_n0p65_f3500	cutoff_norm	44100	lp	0.5	0.65	0p65	0.05	3500	wetL	1
cutoff_norm_sr44100_lp_r0p5_lvlmedium_n0p65_f3500	cutoff_norm	44100	lp	0.5	0.65	0p65	0.2	3500	wetL	1
cutoff_norm_sr44100_lp_r1_lvlsmall_n0p65_f3500	cutoff_norm	44100	lp	1	0.65	0p65	0.05	3500	wetL	1
cutoff_norm_sr44100_lp_r1_lvlmedium_n0p65_f3500	cutoff_norm	44100	lp	1	0.65	0p65	0.2	3500	wetL	1
